in:Angle,in:North_shade_depth,in:East_shade_depth,in:South_shade_depth,in:West_shade_depth,in:shade_count,out:cooling load intensity,out:heating load intensity,img
65,.3,.3,.3,.1,2,42.738167279,4.385227342,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.3_West_shade_depth.1_shade_count2.png
0,.4,.3,.3,.1,2,43.314230271,4.225524334,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.1_shade_count2.png
25,.4,.3,.3,.1,2,42.776914558,4.337938549,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.1_shade_count2.png
45,.4,.3,.3,.1,2,42.586895973,4.388684233,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.1_shade_count2.png
65,.4,.3,.3,.1,2,42.673677565,4.389744831,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.3_West_shade_depth.1_shade_count2.png
0,.1,.4,.3,.1,2,43.262667564,4.238338561,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
25,.1,.4,.3,.1,2,42.75106448,4.35616445,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
45,.1,.4,.3,.1,2,42.569812847,4.408849847,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
65,.1,.4,.3,.1,2,42.641296344,4.410369731,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
0,.2,.4,.3,.1,2,43.222917965,4.239601213,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
25,.2,.4,.3,.1,2,42.688087839,4.359301589,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
45,.2,.4,.3,.1,2,42.494304175,4.41311322,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
65,.2,.4,.3,.1,2,42.56033581,4.415250217,Angle65_North_shade_depth.2_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
0,.3,.4,.3,.1,2,43.1915237,4.24065155,Angle0_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
25,.3,.4,.3,.1,2,42.636240203,4.362173813,Angle25_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
45,.3,.4,.3,.1,2,42.428759889,4.417201012,Angle45_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
65,.3,.4,.3,.1,2,42.486854297,4.420097001,Angle65_North_shade_depth.3_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
0,.4,.4,.3,.1,2,43.167970799,4.24159677,Angle0_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
25,.4,.4,.3,.1,2,42.595701496,4.364755184,Angle25_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
45,.4,.4,.3,.1,2,42.376290707,4.42092582,Angle45_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
65,.4,.4,.3,.1,2,42.422144965,4.424732334,Angle65_North_shade_depth.4_East_shade_depth.4_South_shade_depth.3_West_shade_depth.1_shade_count2.png
0,.1,.1,.4,.1,2,43.701882053,4.227373897,Angle0_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.1,.1,.4,.1,2,43.342755077,4.341857186,Angle25_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.1,.1,.4,.1,2,43.238325931,4.392190774,Angle45_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.1,.1,.4,.1,2,43.300398601,4.390471849,Angle65_North_shade_depth.1_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.2,.1,.4,.1,2,43.66227586,4.228477936,Angle0_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.2,.1,.4,.1,2,43.280516597,4.344654863,Angle25_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.2,.1,.4,.1,2,43.163776068,4.396012,Angle45_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.2,.1,.4,.1,2,43.220209327,4.394846687,Angle65_North_shade_depth.2_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.3,.1,.4,.1,2,43.63098496,4.229420072,Angle0_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.3,.1,.4,.1,2,43.228995684,4.347231765,Angle25_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.3,.1,.4,.1,2,43.098832493,4.399689849,Angle45_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.3,.1,.4,.1,2,43.147363166,4.399220822,Angle65_North_shade_depth.3_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.4,.1,.4,.1,2,43.607510654,4.230259536,Angle0_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.4,.1,.4,.1,2,43.188757117,4.349573952,Angle25_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.4,.1,.4,.1,2,43.046800829,4.403076693,Angle45_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.4,.1,.4,.1,2,43.083199009,4.40341488,Angle65_North_shade_depth.4_East_shade_depth.1_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.1,.2,.4,.1,2,43.473309765,4.248973806,Angle0_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.1,.2,.4,.1,2,43.042722963,4.375443281,Angle25_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.1,.2,.4,.1,2,42.908037287,4.431312454,Angle45_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.1,.2,.4,.1,2,42.982311557,4.428861957,Angle65_North_shade_depth.1_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.2,.2,.4,.1,2,43.433785816,4.25014161,Angle0_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.2,.2,.4,.1,2,42.980189441,4.378349385,Angle25_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.2,.2,.4,.1,2,42.833109347,4.435301715,Angle45_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.2,.2,.4,.1,2,42.901986975,4.433406403,Angle65_North_shade_depth.2_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.3,.2,.4,.1,2,43.402573562,4.251130309,Angle0_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.3,.2,.4,.1,2,42.928660727,4.381033364,Angle25_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.3,.2,.4,.1,2,42.768054267,4.439165766,Angle45_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.3,.2,.4,.1,2,42.829041312,4.437980156,Angle65_North_shade_depth.3_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.4,.2,.4,.1,2,43.379156034,4.251998069,Angle0_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.4,.2,.4,.1,2,42.888382363,4.383478531,Angle25_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.4,.2,.4,.1,2,42.715877789,4.442706701,Angle45_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.4,.2,.4,.1,2,42.76478823,4.442337317,Angle65_North_shade_depth.4_East_shade_depth.2_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.1,.3,.4,.1,2,43.281166058,4.268280601,Angle0_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.1,.3,.4,.1,2,42.786261549,4.406013268,Angle25_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.1,.3,.4,.1,2,42.621940769,4.468804632,Angle45_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.1,.3,.4,.1,2,42.686592819,4.469026468,Angle65_North_shade_depth.1_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.2,.3,.4,.1,2,43.241528662,4.269488977,Angle0_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.2,.3,.4,.1,2,42.723490504,4.409069752,Angle25_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.2,.3,.4,.1,2,42.546699499,4.472986389,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.2,.3,.4,.1,2,42.60596375,4.473810003,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.3,.3,.4,.1,2,43.21021757,4.270509611,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.3,.3,.4,.1,2,42.671737172,4.411878061,Angle25_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.3,.3,.4,.1,2,42.481431677,4.476994207,Angle45_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.3,.3,.4,.1,2,42.532814792,4.478555563,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.4,.3,.4,.1,2,43.186723565,4.271410264,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.4,.3,.4,.1,2,42.631278461,4.414419963,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.4,.3,.4,.1,2,42.429129807,4.480637613,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.4,.3,.4,.1,2,42.468326223,4.48307322,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.1,.4,.4,.1,2,43.135404091,4.284683563,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.1,.4,.4,.1,2,42.605496998,4.433709812,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.1,.4,.4,.1,2,42.412191184,4.502075319,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.1,.4,.4,.1,2,42.436068644,4.505233395,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.2,.4,.4,.1,2,43.095654038,4.285944215,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.2,.4,.4,.1,2,42.542553135,4.436847112,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.2,.4,.4,.1,2,42.336680634,4.506335769,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.2,.4,.4,.1,2,42.35510685,4.510110445,Angle65_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.3,.4,.4,.1,2,43.064259868,4.286995942,Angle0_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.3,.4,.4,.1,2,42.490670408,4.439719516,Angle25_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.3,.4,.4,.1,2,42.271136361,4.510421833,Angle45_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.3,.4,.4,.1,2,42.281622709,4.514960511,Angle65_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.4,.4,.4,.1,2,43.040704602,4.287950747,Angle0_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
25,.4,.4,.4,.1,2,42.450130858,4.442303346,Angle25_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
45,.4,.4,.4,.1,2,42.218664761,4.514145343,Angle45_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
65,.4,.4,.4,.1,2,42.216916345,4.51958869,Angle65_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.1_shade_count2.png
0,.1,.1,.1,.2,2,44.055748911,4.120905372,Angle0_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.1,.1,.1,.2,2,43.70373127,4.164602075,Angle25_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.1,.1,.1,.2,2,43.626057916,4.18294189,Angle45_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.1,.1,.1,.2,2,43.769402549,4.181145444,Angle65_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.2,.1,.1,.2,2,44.016091406,4.122041864,Angle0_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.2,.1,.1,.2,2,43.641386453,4.167473294,Angle25_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.2,.1,.1,.2,2,43.551306898,4.186859141,Angle45_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.2,.1,.1,.2,2,43.689074432,4.185628727,Angle65_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.3,.1,.1,.2,2,43.984755644,4.123000791,Angle0_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.3,.1,.1,.2,2,43.58981552,4.170123366,Angle25_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.3,.1,.1,.2,2,43.486206941,4.190628349,Angle45_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.3,.1,.1,.2,2,43.616130427,4.190097013,Angle65_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.4,.1,.1,.2,2,43.961238619,4.123854844,Angle0_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.4,.1,.1,.2,2,43.549569366,4.172536318,Angle25_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.4,.1,.1,.2,2,43.434366375,4.194110403,Angle45_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.4,.1,.1,.2,2,43.551860946,4.19439757,Angle65_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.1,.2,.1,.2,2,43.826638275,4.140196279,Angle0_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.1,.2,.1,.2,2,43.402663462,4.19354446,Angle25_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.1,.2,.1,.2,2,43.294552192,4.215901965,Angle45_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.1,.2,.1,.2,2,43.450317872,4.213698488,Angle65_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.2,.2,.1,.2,2,43.787063514,4.141388868,Angle0_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.2,.2,.1,.2,2,43.340032788,4.196537295,Angle25_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.2,.2,.1,.2,2,43.219418666,4.220005733,Angle45_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.2,.2,.1,.2,2,43.369849275,4.218368626,Angle65_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.3,.2,.1,.2,2,43.755802672,4.142394333,Angle0_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.3,.2,.1,.2,2,43.288451395,4.199300282,Angle25_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.3,.2,.1,.2,2,43.154221689,4.223939748,Angle45_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.3,.2,.1,.2,2,43.296808049,4.223016818,Angle65_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.4,.2,.1,.2,2,43.732345984,4.14328324,Angle0_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.4,.2,.1,.2,2,43.248171365,4.201803866,Angle25_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.4,.2,.1,.2,2,43.102226952,4.227575449,Angle45_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.4,.2,.1,.2,2,43.23249366,4.227493261,Angle65_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.1,.3,.1,.2,2,43.634031153,4.157379098,Angle0_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.1,.3,.1,.2,2,43.145533197,4.220245815,Angle25_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.1,.3,.1,.2,2,43.007816784,4.248368507,Angle45_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.1,.3,.1,.2,2,43.153935427,4.248387874,Angle65_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.2,.3,.1,.2,2,43.594383334,4.15861894,Angle0_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.2,.3,.1,.2,2,43.082663308,4.223387377,Angle25_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.2,.3,.1,.2,2,42.932370661,4.252664996,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.2,.3,.1,.2,2,43.073207603,4.253290045,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.3,.3,.1,.2,2,43.563029195,4.159651033,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.3,.3,.1,.2,2,43.030858118,4.22626673,Angle25_North_shade_depth.3_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.3,.3,.1,.2,2,42.866937776,4.256735682,Angle45_North_shade_depth.3_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.3,.3,.1,.2,2,42.999925448,4.25811129,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.4,.3,.1,.2,2,43.539489082,4.160564624,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.4,.3,.1,.2,2,42.990396215,4.228867309,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.4,.3,.1,.2,2,42.814829024,4.260490979,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.4,.3,.1,.2,2,42.935336243,4.262745601,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.1,.4,.1,.2,2,43.487784008,4.172234968,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.1,.4,.1,.2,2,42.964207108,4.244787609,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.1,.4,.1,.2,2,42.797475077,4.277566877,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.1_West_shade_depth.2_shade_count2.png
65,.1,.4,.1,.2,2,42.902756292,4.280031749,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.1_West_shade_depth.2_shade_count2.png
0,.2,.4,.1,.2,2,43.44798188,4.173519902,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.1_West_shade_depth.2_shade_count2.png
25,.2,.4,.1,.2,2,42.901125719,4.248014881,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.1_West_shade_depth.2_shade_count2.png
45,.2,.4,.1,.2,2,42.721756894,4.281940866,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.1_West_shade_depth.2_shade_count2.png
